측정일시,권역명,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20231127,동북권,성동구,0.0239,0.0109,0.43,0.002,39,22
20231127,동북권,성북구,0.0308,0.0103,0.61,0.0025,43,27
20231127,동남권,송파구,0.0301,0.0139,0.52,0.0025,37,22
20231127,서남권,양천구,0.0305,0.0161,0.56,0.0026,40,24
20231127,서남권,영등포구,0.0279,0.0155,0.55,0.0025,37,24
20231127,도심권,용산구,0.0318,0.0124,0.55,0.0027,38,22
20231127,서북권,은평구,0.0261,0.0145,0.51,0.0027,42,24
20231127,도심권,종로구,0.0323,0.0124,0.66,0.0033,42,27
20231127,도심권,중구,0.0329,0.0114,0.59,0.0028,37,28
20231127,동북권,중랑구,0.0291,0.0118,0.5,0.0023,36,26
20231128,동남권,강남구,0.0164,0.0266,0.4,0.003,29,18
20231128,동남권,강동구,0.0163,0.0243,0.48,,30,16
20231128,동북권,강북구,0.0095,0.0294,0.43,0.0024,28,18
20231128,서남권,강서구,0.0185,0.0238,0.44,0.0028,31,16
20231128,서남권,관악구,0.016,0.0255,0.44,0.0023,31,16
20231128,동북권,광진구,0.018,0.026,0.45,,27,16
20231128,서남권,구로구,0.0127,0.0254,0.41,0.0024,28,15
20231128,서남권,금천구,0.0211,0.02,0.46,0.0025,30,19
20231128,동북권,노원구,0.0121,0.0266,0.41,0.0024,31,19
20231128,동북권,도봉구,0.0084,0.0324,0.28,0.0024,27,18
20231128,동북권,동대문구,0.0132,0.0254,0.45,0.0028,31,18
20231128,서남권,동작구,0.0162,0.0276,0.38,0.0023,31,18
20231128,서북권,마포구,0.0173,0.0238,0.43,0.0024,28,17
20231128,서북권,서대문구,0.0142,0.026,0.32,0.0034,28,19
20231128,동남권,서초구,0.0117,0.023,0.34,0.0028,33,20
20231128,동북권,성동구,0.0113,0.022,0.33,0.0021,29,17
20231128,동북권,성북구,0.011,0.0254,0.41,0.0026,28,17
20231128,동남권,송파구,0.0177,0.0266,0.45,0.0024,31,18
20231128,서남권,양천구,0.0203,0.0238,0.46,0.0027,31,18
20231128,서남권,영등포구,0.0163,0.0255,0.44,0.0026,27,18
20231128,도심권,용산구,0.0156,0.0239,0.47,0.0024,30,17
20231128,서북권,은평구,0.015,0.0216,0.34,0.0028,30,18
20231128,도심권,종로구,0.0138,0.0261,0.48,0.0028,31,20
20231128,도심권,중구,0.0155,0.0247,0.42,0.0028,26,20
20231128,동북권,중랑구,0.0155,0.024,0.41,0.0024,27,19
20231129,동남권,강남구,0.0236,0.0208,0.36,0.003,16,9
20231129,동남권,강동구,0.0276,0.0158,0.49,,,3
20231129,동북권,강북구,0.0222,0.0173,0.43,0.0023,13,7
20231129,서남권,강서구,0.0248,0.02,0.41,0.0028,18,7
20231129,서남권,관악구,0.0244,0.0188,0.42,0.0021,19,9
20231129,동북권,광진구,0.0268,0.0203,0.47,,16,8
20231129,서남권,구로구,0.0186,0.0211,0.4,0.0024,15,8
20231129,서남권,금천구,0.0263,0.0175,0.47,0.0023,17,9
20231129,동북권,노원구,0.0215,0.0194,0.4,0.0024,18,10
20231129,동북권,도봉구,0.0186,0.024,0.3,0.0021,16,10
20231129,동북권,동대문구,0.0242,0.0182,0.44,0.0028,19,9
20231129,서남권,동작구,0.0253,0.0198,0.36,0.0022,17,9
20231129,서북권,마포구,0.0253,0.018,0.42,0.0023,16,9
20231129,서북권,서대문구,0.0218,0.0201,0.3,0.0038,16,10
20231129,동남권,서초구,0.0239,0.0141,0.31,0.0027,27,11
20231129,동북권,성동구,0.0175,0.0176,0.31,0.0023,17,9
20231129,동북권,성북구,0.0203,0.0187,0.41,0.0026,18,8
20231129,동남권,송파구,0.0238,0.0216,0.4,0.0022,17,9
20231129,서남권,양천구,0.0206,0.0236,0.35,0.0023,10,4
20231129,서남권,영등포구,0.0244,0.0195,0.41,0.0026,17,9
20231129,도심권,용산구,0.0235,0.0187,0.42,0.0024,17,8
20231129,서북권,은평구,0.0219,0.0171,0.24,0.0028,17,8
20231129,도심권,종로구,0.0225,0.0198,0.46,0.0025,17,10
20231129,도심권,중구,0.0109,0.0296,0.33,0.0028,6,4
20231129,동북권,중랑구,0.0253,0.0168,0.39,0.0024,16,10
20231130,동남권,강남구,0.0134,0.0295,0.32,0.0028,16,8
20231130,동남권,강동구,0.0138,0.0267,0.29,0.0028,14,4
20231130,동북권,강북구,0.0084,0.0309,0.35,0.0021,16,8
20231130,서남권,강서구,0.0134,0.0292,0.34,0.0025,20,7
20231130,서남권,관악구,0.0138,0.028,0.36,0.002,20,7
20231130,동북권,광진구,0.0144,0.029,,,17,6
20231130,서남권,구로구,0.0109,0.0283,0.35,0.0024,17,5
20231130,서남권,금천구,0.0171,0.026,0.38,0.0021,18,7
20231130,동북권,노원구,0.0118,0.0277,0.34,0.0022,18,9
20231130,동북권,도봉구,0.0057,0.0333,0.23,0.002,15,7
20231130,동북권,동대문구,0.0121,0.028,0.35,0.003,18,7
20231130,서남권,동작구,0.0141,0.0287,0.3,0.002,18,9
20231130,서북권,마포구,0.0125,0.0275,0.34,0.0019,16,7
20231130,서북권,서대문구,0.0121,0.029,0.13,0.0031,16,8
20231130,동남권,서초구,0.0107,0.0261,0.26,0.0027,23,8
20231130,동북권,성동구,0.0115,0.0229,0.26,0.002,17,8
20231130,동북권,성북구,0.0082,0.0285,0.34,0.0026,15,6
20231130,동남권,송파구,0.0114,0.0311,0.34,0.002,16,7
20231130,서남권,양천구,0.0161,0.0282,0.37,0.0023,19,8
20231130,서남권,영등포구,0.0141,0.0289,0.35,0.0025,17,8
20231130,도심권,용산구,0.0109,0.0287,0.39,0.002,17,9
20231130,서북권,은평구,0.0136,0.0232,0.11,0.0028,17,5
20231130,도심권,종로구,0.0122,0.0285,0.38,0.0025,18,9
20231130,도심권,중구,0.0119,0.0271,0.33,0.0028,14,8
20231130,동북권,중랑구,0.0143,0.0256,0.32,0.0021,14,7
20231201,동남권,강남구,0.0211,0.0228,0.38,0.0029,21,10
20231201,동남권,강동구,0.0239,0.0192,0.41,0.0033,21,7
20231201,동북권,강북구,0.0136,0.0243,0.44,0.0023,21,11
20231201,서남권,강서구,0.0258,0.0196,0.45,0.0034,26,9
20231201,서남권,관악구,0.0236,0.0204,0.47,0.0024,25,11
20231201,동북권,광진구,0.0243,0.0222,0.65,0.0024,21,9
20231201,서남권,구로구,0.0179,0.0226,0.41,0.0027,22,9
20231201,서남권,금천구,0.0276,0.0179,0.5,0.0024,23,12
20231201,동북권,노원구,0.0253,0.0163,0.5,0.0028,27,13
20231201,동북권,도봉구,0.0163,0.0258,0.38,0.0022,24,11
20231201,동북권,동대문구,0.0204,0.0224,0.44,0.0033,23,10
20231201,서남권,동작구,0.025,0.0203,0.4,0.0022,24,12
20231201,서북권,마포구,0.0253,0.0183,0.46,0.0025,23,11
20231201,서북권,서대문구,0.0223,0.0197,0.43,0.0052,22,12
20231201,동남권,서초구,0.0195,0.0179,0.33,0.0029,28,11
20231201,동북권,성동구,0.0163,0.0177,0.31,0.0023,22,11
20231201,동북권,성북구,0.0211,0.0189,0.48,0.003,21,10
20231201,동남권,송파구,0.0238,0.0217,0.45,0.0023,24,11
20231201,서남권,양천구,0.027,0.0192,0.49,0.0028,25,11
20231201,서남권,영등포구,0.0219,0.0219,0.43,0.0028,21,10
20231201,도심권,용산구,0.0221,0.0202,0.47,0.0024,24,12
20231201,서북권,은평구,0.0203,0.0172,0.18,0.0031,22,9
20231201,도심권,종로구,0.0197,0.0218,0.47,0.0028,22,13
20231201,도심권,중구,0.0202,0.0193,0.41,0.0029,18,11
20231201,동북권,중랑구,0.0223,0.0189,0.41,0.0023,20,11
20231202,동남권,강남구,0.0319,0.0134,0.48,0.0033,35,19
20231202,동남권,강동구,0.0332,0.0119,0.54,0.0034,36,18
20231202,동북권,강북구,0.0249,0.0177,0.55,0.0027,32,19
20231202,서남권,강서구,0.0338,0.0161,0.61,0.0033,35,16
20231202,서남권,관악구,0.0344,0.0137,0.61,0.0028,39,19
20231202,동북권,광진구,0.0364,0.0136,0.75,0.0024,32,17
20231202,서남권,구로구,0.0255,0.0227,0.53,0.0029,36,19
20231202,서남권,금천구,0.0311,0.0163,0.58,0.003,34,19
20231202,동북권,노원구,0.0293,0.0142,0.55,0.0032,37,23
20231202,동북권,도봉구,0.028,0.0177,0.52,0.0025,32,20
20231202,동북권,동대문구,0.0346,0.0128,0.56,0.0034,35,18
20231202,서남권,동작구,0.0324,0.0164,0.47,0.0027,34,20
20231202,서북권,마포구,0.035,0.0132,0.58,0.0028,33,20
20231202,서북권,서대문구,0.0299,0.0159,0.45,0.0042,33,20
20231202,동남권,서초구,0.0285,0.0115,0.45,0.0029,45,20
20231202,동북권,성동구,0.0218,0.0108,0.38,0.0023,34,18
20231202,동북권,성북구,0.03,0.0134,0.58,0.0031,34,18
20231202,동남권,송파구,0.0311,0.0153,0.53,0.0028,34,18
20231202,서남권,양천구,0.0357,0.0133,0.63,0.0031,36,19
20231202,서남권,영등포구,0.0316,0.015,0.57,0.0031,31,19
20231202,도심권,용산구,0.0336,0.0128,0.59,0.0032,34,18
20231202,서북권,은평구,0.0267,0.0155,0.33,0.0033,34,18
20231202,도심권,종로구,0.0319,0.0135,0.62,0.0032,35,21
20231202,도심권,중구,0.0334,0.0115,0.55,0.0032,29,20
20231202,동북권,중랑구,0.0316,0.0119,0.5,0.0025,29,19
20231203,동남권,강남구,0.0231,0.0232,0.52,0.0037,38,23
20231203,동남권,강동구,0.0262,0.0198,0.61,0.0037,35,21
20231203,동북권,강북구,0.0175,0.0231,0.59,0.0029,35,23
20231203,서남권,강서구,0.0236,0.0227,0.55,0.004,42,21
20231203,서남권,관악구,0.0263,0.0203,0.62,0.0034,44,24
20231203,동북권,광진구,0.0285,0.0211,0.75,0.003,35,20
20231203,서남권,구로구,0.0172,0.0238,0.51,0.0035,40,23
20231203,서남권,금천구,0.0275,0.0186,0.65,0.0032,37,24
20231203,동북권,노원구,0.0265,0.0173,0.62,0.0036,40,26
20231203,동북권,도봉구,0.0177,0.0274,0.43,0.003,32,22
20231203,동북권,동대문구,0.0228,0.0221,0.57,0.0039,38,22
20231203,서남권,동작구,0.0285,0.0204,0.53,0.0031,40,25
20231203,서북권,마포구,0.025,0.0206,0.58,0.0034,38,23
20231203,서북권,서대문구,0.0219,0.021,0.67,0.0061,35,25
20231203,동남권,서초구,0.0187,0.0189,0.47,0.0034,41,22
20231203,동북권,성동구,0.0166,0.018,0.4,0.0024,35,20
20231203,동북권,성북구,0.0234,0.0184,0.61,0.0034,36,21
20231203,동남권,송파구,0.0276,0.0202,0.59,0.0033,38,23
20231203,서남권,양천구,0.0271,0.0198,0.6,0.0037,41,26
20231203,서남권,영등포구,0.0219,0.0234,0.56,0.0034,35,23
20231203,도심권,용산구,0.024,0.0204,0.65,0.0035,38,23
20231203,서북권,은평구,0.0204,0.018,0.39,0.0034,35,20
20231203,도심권,종로구,0.0195,0.0239,0.59,0.0035,38,25
20231203,도심권,중구,0.0218,0.0196,0.54,0.0035,33,24
20231203,동북권,중랑구,0.023,0.0204,0.53,0.003,32,23
20231204,동남권,강남구,0.0467,0.0039,0.64,0.0035,41,25
20231204,동남권,강동구,0.0456,0.0057,0.74,0.0032,44,24
20231204,동북권,강북구,0.0369,0.0078,0.7,0.0028,37,24
20231204,서남권,강서구,0.051,0.0082,0.82,0.0037,42,22
20231204,서남권,관악구,0.0499,0.006,0.81,0.0031,44,26
20231204,동북권,광진구,0.0508,0.0063,0.83,0.0028,38,23
20231204,서남권,구로구,0.0359,0.0158,0.68,0.003,46,27
20231204,서남권,금천구,0.0447,0.0084,0.67,0.0031,38,26
20231204,동북권,노원구,0.0462,0.0065,0.79,0.0038,45,30
20231204,동북권,도봉구,0.0452,0.0074,0.67,0.0025,39,26
20231204,동북권,동대문구,0.0508,0.0063,0.77,0.0036,44,25
20231204,서남권,동작구,0.0522,0.0066,0.71,0.0031,41,27
20231204,서북권,마포구,0.0511,0.0062,0.8,0.0033,39,27
20231204,서북권,서대문구,0.0414,0.0093,0.77,0.0065,37,25
20231204,동남권,서초구,0.0428,0.0035,0.62,0.0031,52,26
20231204,동북권,성동구,0.0334,0.0044,0.52,0.0027,41,23
20231204,동북권,성북구,0.0457,0.0056,0.84,0.0032,44,26
20231204,동남권,송파구,0.046,0.0064,0.71,0.0032,40,23
20231204,서남권,양천구,0.0506,0.0076,0.77,0.0033,40,26
20231204,서남권,영등포구,0.0462,0.0078,0.74,0.0033,38,26
20231204,도심권,용산구,0.049,0.0065,0.74,0.0035,40,24
20231204,서북권,은평구,0.0384,0.0093,0.48,0.0032,36,21
20231204,도심권,종로구,0.0467,0.0069,0.87,0.004,43,29
20231204,도심권,중구,0.0473,0.006,0.74,0.0035,35,27
20231204,동북권,중랑구,0.0396,0.0078,0.61,0.0027,34,26
20231205,동남권,강남구,0.0477,0.0066,0.56,0.0037,41,25
20231205,동남권,강동구,0.0474,0.0095,0.76,0.0031,45,26
20231205,동북권,강북구,0.0311,0.0121,0.59,0.003,32,21
20231205,서남권,강서구,0.0562,0.0065,0.84,0.004,49,27
20231205,서남권,관악구,0.0535,0.0053,0.75,0.0037,48,29
20231205,동북권,광진구,0.0476,0.013,0.71,0.0028,36,21
20231205,서남권,구로구,0.0383,0.0099,0.62,0.003,53,30
20231205,서남권,금천구,0.0517,0.0066,0.68,0.0035,40,27
20231205,동북권,노원구,0.049,0.0079,0.81,0.0046,43,28
20231205,동북권,도봉구,0.0406,0.0152,0.55,0.0027,36,26
20231205,동북권,동대문구,0.0521,0.0088,0.8,0.0039,45,27
20231205,서남권,동작구,0.0541,0.0052,0.63,0.0032,41,29
20231205,서북권,마포구,0.0523,0.0079,0.75,0.0036,42,30
20231205,서북권,서대문구,0.0321,0.0202,0.59,0.0054,36,24
20231205,동남권,서초구,0.0447,0.0039,0.57,0.0032,56,30
20231205,동북권,성동구,0.0315,0.007,0.47,0.003,40,23
20231205,동북권,성북구,0.0447,0.0086,0.72,0.0033,44,27
20231205,동남권,송파구,0.0487,0.0071,0.65,0.0036,43,25
20231205,서남권,양천구,0.0573,0.0055,0.87,0.0037,48,31
20231205,서남권,영등포구,0.0511,0.0066,0.77,0.0035,45,31
20231205,도심권,용산구,0.0498,0.0088,0.7,0.0037,39,23
20231205,서북권,은평구,0.0308,0.0178,0.43,0.0032,36,23
20231205,도심권,종로구,0.0458,0.0102,0.8,0.0042,43,30
20231205,도심권,중구,0.0468,0.0093,0.69,0.0036,37,29
20231205,동북권,중랑구,0.0381,0.0134,0.53,0.0029,33,24
20231206,동남권,강남구,0.0441,0.0023,0.57,0.0036,51,35
20231206,동남권,강동구,0.046,0.0067,0.75,0.0027,67,46
20231206,동북권,강북구,0.0336,0.0104,0.66,0.0028,60,45
20231206,서남권,강서구,0.05,0.0092,0.91,0.0037,72,46
20231206,서남권,관악구,0.0484,0.0096,0.84,0.0035,75,49
20231206,동북권,광진구,0.0501,0.0084,0.82,0.0027,56,39
20231206,서남권,구로구,0.034,0.0086,0.71,0.0026,76,51
20231206,서남권,금천구,0.0382,0.0187,0.68,0.0035,68,50
20231206,동북권,노원구,0.0413,0.0094,0.71,0.0034,63,46
20231206,동북권,도봉구,0.0395,0.0122,0.67,0.0026,59,45
20231206,동북권,동대문구,0.0458,0.0081,0.74,0.0037,69,46
20231206,서남권,동작구,0.0491,0.0086,0.71,0.0032,67,49
20231206,서북권,마포구,0.0509,0.0068,0.87,0.0034,59,48
20231206,서북권,서대문구,0.0423,0.0111,0.8,0.0044,61,46
20231206,동남권,서초구,0.0399,0.0071,0.64,0.0029,75,49
20231206,동북권,성동구,0.0373,0.0072,0.61,0.0035,67,43
20231206,동북권,성북구,0.0386,0.0088,0.74,0.0029,66,43
20231206,동남권,송파구,0.0425,0.0082,0.69,0.0033,60,41
20231206,서남권,양천구,0.0502,0.008,0.88,0.0034,72,51
20231206,서남권,영등포구,0.0454,0.0088,0.85,0.0035,65,50
20231206,도심권,용산구,0.0483,0.007,0.8,0.0039,57,37
20231206,서북권,은평구,0.0351,0.0147,0.66,0.0029,65,47
20231206,도심권,종로구,0.0445,0.0087,0.89,0.004,67,48
20231206,도심권,중구,0.0462,0.0079,0.8,0.0037,59,49
20231206,동북권,중랑구,0.0394,0.0086,0.63,0.0028,55,43
20231207,동남권,강남구,0.0245,0.021,0.42,0.0033,58,16
20231207,동남권,강동구,0.0298,0.0183,,0.0028,66,13
20231207,동북권,강북구,0.0192,0.0205,0.47,0.0028,59,16
20231207,서남권,강서구,0.0257,0.0196,0.48,0.0033,68,15
20231207,서남권,관악구,0.0231,0.0223,0.46,0.0033,66,18
20231207,동북권,광진구,0.0321,0.02,0.63,0.0029,58,13
20231207,서남권,구로구,0.0183,0.0177,0.43,0.0028,71,16
20231207,서남권,금천구,0.0261,0.0207,0.52,0.0032,63,14
20231207,동북권,노원구,0.0291,0.0161,0.53,0.0034,67,19
20231207,동북권,도봉구,0.0265,0.021,0.47,0.0027,60,18
20231207,동북권,동대문구,0.0266,0.0193,0.49,0.0036,64,15
20231207,서남권,동작구,0.0232,0.024,0.39,0.003,59,16
20231207,서북권,마포구,0.0278,0.0196,0.47,0.0031,64,16
20231207,서북권,서대문구,0.0268,0.0193,0.57,0.0042,58,19
20231207,동남권,서초구,0.0186,0.0189,0.34,0.0031,78,16
20231207,동북권,성동구,0.0248,0.0189,0.41,0.0029,58,15
20231207,동북권,성북구,0.0262,0.0174,0.53,0.003,68,18
20231207,동남권,송파구,0.0246,0.0212,0.43,0.003,68,19
20231207,서남권,양천구,0.0274,0.0195,0.48,0.0033,62,17
20231207,서남권,영등포구,0.0241,0.0216,0.48,0.0033,56,15
20231207,도심권,용산구,0.026,0.0196,0.46,0.0035,65,13
20231207,서북권,은평구,0.0231,0.0176,0.51,0.003,65,16
20231207,도심권,종로구,0.0248,0.0211,0.52,0.0042,62,16
20231207,도심권,중구,0.0267,0.0192,0.48,0.0034,52,16
20231207,동북권,중랑구,0.0242,0.0203,0.41,0.0029,51,17
20231208,동남권,강남구,0.0258,0.0348,0.42,0.0032,76,21
20231208,동남권,강동구,0.0398,0.0233,,0.0026,84,22
20231208,동북권,강북구,0.0215,0.0323,0.52,0.0027,76,21
20231208,서남권,강서구,0.025,0.0359,0.5,0.003,92,23
20231208,서남권,관악구,0.0186,0.0427,0.46,0.0034,91,27
20231208,동북권,광진구,0.0294,0.0346,0.68,0.0029,76,18
20231208,서남권,구로구,0.013,0.0367,0.41,0.0024,91,25
20231208,서남권,금천구,0.0175,0.0447,0.44,0.0028,80,19
20231208,동북권,노원구,0.0294,0.0279,0.55,0.0031,82,22
20231208,동북권,도봉구,0.0262,0.0344,0.59,0.0028,78,24
20231208,동북권,동대문구,0.03,0.0313,0.56,0.0035,85,20
20231208,서남권,동작구,0.0204,0.0431,0.39,0.0026,80,23
20231208,서북권,마포구,0.0267,0.0368,0.5,0.0031,84,21
20231208,서북권,서대문구,0.0212,0.0389,0.55,0.0035,78,27
20231208,동남권,서초구,0.0209,0.032,0.43,0.0028,92,22
20231208,동북권,성동구,0.0238,0.0357,0.42,0.0034,77,21
20231208,동북권,성북구,0.0304,0.0256,0.56,0.0028,83,24
20231208,동남권,송파구,0.0252,0.036,0.47,0.0029,81,27
20231208,서남권,양천구,0.0238,0.0378,0.48,0.0029,88,23
20231208,서남권,영등포구,0.0255,0.0361,0.49,0.0029,78,21
20231208,도심권,용산구,0.026,0.0346,0.46,0.0032,84,18
20231208,서북권,은평구,0.0176,0.0346,0.6,0.0028,86,24
20231208,도심권,종로구,0.0256,0.0341,0.54,0.0037,80,22
20231208,도심권,중구,0.0314,0.03,0.55,0.0033,71,21
20231208,동북권,중랑구,0.022,0.0345,0.43,0.0026,62,21
20231209,동남권,강남구,0.0239,0.0421,0.54,0.0033,73,33
20231209,동남권,강동구,0.0353,0.0312,,0.0024,76,36
20231209,동북권,강북구,0.0166,0.0446,0.51,0.0024,72,31
20231209,서남권,강서구,0.0225,0.0406,0.53,0.0028,74,28
20231209,서남권,관악구,0.0222,0.0435,0.53,0.0034,75,31
20231209,동북권,광진구,0.0358,0.0339,0.88,0.0032,67,31
20231209,서남권,구로구,0.0162,0.0368,0.47,0.0023,77,33
20231209,서남권,금천구,0.0247,0.041,0.59,0.0025,68,27
20231209,동북권,노원구,0.0263,0.0349,0.57,0.0028,74,31
20231209,동북권,도봉구,0.019,0.0485,,0.003,73,35
20231209,동북권,동대문구,0.0254,0.0387,0.58,0.0033,78,31
20231209,서남권,동작구,0.0226,0.0434,0.48,0.0025,70,32
20231209,서북권,마포구,0.0264,0.0406,0.52,0.0027,69,29
20231209,서북권,서대문구,0.0234,0.0404,0.82,0.0038,68,33
20231209,동남권,서초구,0.0282,0.028,0.52,0.0027,89,35
20231209,동북권,성동구,0.0244,0.0386,0.53,0.0032,72,30
20231209,동북권,성북구,0.0237,0.038,0.66,0.0025,78,34
20231209,동남권,송파구,0.0329,0.0339,0.59,0.0027,71,35
20231209,서남권,양천구,0.0239,0.0411,0.55,0.0027,72,31
20231209,서남권,영등포구,0.0204,0.0444,0.5,0.0028,65,29
20231209,도심권,용산구,0.0249,0.0397,0.58,0.0029,70,28
20231209,서북권,은평구,0.0196,0.0344,0.79,0.003,75,34
20231209,도심권,종로구,0.0183,0.0491,0.53,0.0032,72,32
20231209,도심권,중구,0.0203,0.0432,0.48,0.003,62,28
20231209,동북권,중랑구,0.0249,0.0348,0.59,0.0026,61,32
20231210,동남권,강남구,0.0249,0.0255,0.55,0.0032,76,34
20231210,동남권,강동구,0.0198,0.0285,,0.002,77,34
20231210,동북권,강북구,0.0144,0.0243,0.56,0.0024,69,29
20231210,서남권,강서구,0.0205,0.0224,0.53,0.0027,75,26
20231210,서남권,관악구,0.032,0.0164,0.67,0.0033,81,36
20231210,동북권,광진구,0.0264,0.0266,0.8,0.003,70,33
20231210,서남권,구로구,0.02,0.0158,0.55,0.0023,83,33
20231210,서남권,금천구,0.0308,0.016,0.66,0.0027,78,34
20231210,동북권,노원구,0.0178,0.0247,0.55,0.0028,80,36
20231210,동북권,도봉구,0.016,0.031,,0.003,75,34
20231210,동북권,동대문구,0.0227,0.024,0.6,0.003,81,33
20231210,서남권,동작구,0.0375,0.0124,0.69,0.0026,80,39
20231210,서북권,마포구,0.0235,0.0197,0.56,0.0028,73,30
20231210,서북권,서대문구,0.0234,0.0204,0.94,0.0046,67,35
20231210,동남권,서초구,0.0226,0.0155,0.51,0.0028,80,32
20231210,동북권,성동구,0.0202,0.0258,0.52,0.003,74,32
20231210,동북권,성북구,0.0165,0.0266,0.66,0.0024,82,35
20231210,동남권,송파구,0.0233,0.0268,0.58,0.0026,79,41
20231210,서남권,양천구,0.0253,0.0194,0.59,0.0029,72,30
20231210,서남권,영등포구,0.0234,0.0208,0.56,0.0026,67,30
20231210,도심권,용산구,0.0261,0.0213,0.66,0.0029,81,33
20231210,서북권,은평구,0.0215,0.0151,0.87,0.0025,68,33
